order_id,customer_id,order_date,order_status
510540,11207,2023-07-30,Delivered
510541,10033,2024-03-16,Delivered
510542,10286,2023-09-13,Delivered
510543,11165,2024-01-09,Delivered
510544,12138,2024-03-11,Delivered
510545,11474,2024-06-20,Delivered
510546,11678,2023-11-09,Delivered
510547,10008,2024-07-08,Delivered
510548,11711,2024-08-26,Delivered
510549,12914,2024-09-02,Returned
510550,10426,2023-06-14,Delivered
510551,11763,2023-08-16,Delivered
510552,11532,2024-04-01,Returned
510553,11515,2023-09-17,Delivered
510554,11965,2023-06-28,Delivered
510555,10531,2024-07-06,Cancelled
510556,10456,2023-06-04,Delivered
510557,11636,2024-01-04,Delivered
510558,11715,2023-08-10,Delivered
510559,10975,2024-05-12,Delivered
510560,11004,2023-10-24,Delivered
510561,11522,2023-08-03,Delivered
510562,10835,2024-05-08,Delivered
510563,10593,2024-06-08,Delivered
510564,12422,2024-04-17,Delivered
510565,11474,2024-01-06,Delivered
510566,12605,2024-01-21,Delivered
510567,11799,2023-12-17,Delivered
510568,12502,2024-08-02,Cancelled
510569,12489,2023-10-21,Delivered
510570,11468,2023-12-22,Delivered
510571,10425,2024-03-30,Delivered
510572,10925,2023-09-25,Delivered
510573,11269,2024-05-26,Returned
510574,10382,2024-07-28,Delivered
510575,11302,2023-06-19,Delivered
510576,11233,2024-09-04,Delivered
510577,11263,2024-07-25,Delivered
510578,11348,2023-06-11,Delivered
510579,10424,2023-12-03,Cancelled
510580,11916,2024-05-01,Delivered
510581,12810,2024-05-03,Delivered
510582,11085,2023-09-18,Delivered
510583,10475,2023-06-26,Delivered
510584,11805,2023-11-18,Delivered
510585,11278,2023-08-17,Delivered
510586,11790,2024-07-04,Delivered
510587,10334,2024-07-16,Delivered
510588,11485,2023-06-16,Cancelled
510589,10369,2023-10-04,Delivered
510590,10481,2024-06-03,Delivered
510591,11467,2023-06-05,Delivered
510592,11707,2023-07-17,Delivered
510593,11779,2024-04-21,Delivered
510594,11001,2024-07-25,Delivered
510595,13052,2024-08-18,Returned
510596,11979,2024-05-09,Delivered
510597,10288,2024-05-23,Cancelled
510598,10382,2024-09-08,Delivered
510599,11293,2024-08-22,Delivered
510600,10369,2024-07-09,Delivered
510601,11175,2024-01-03,Delivered
510602,10756,2024-06-24,Returned
510603,10856,2024-07-17,Delivered
510604,11096,2023-12-24,Delivered
510605,12754,2024-04-30,Delivered
510606,12223,2024-01-18,Delivered
510607,12446,2024-07-15,Delivered
510608,11239,2024-03-22,Delivered
510609,12424,2023-10-14,Delivered
510610,10657,2024-03-06,Delivered
510611,12282,2023-09-10,Delivered
510612,11223,2023-10-18,Returned
510613,11673,2024-01-13,Delivered
510614,10904,2024-02-26,Delivered
510615,11516,2024-09-19,Delivered
510616,11194,2023-10-21,Delivered
510617,10882,2024-02-04,Delivered
510618,10234,2023-10-13,Delivered
510619,12580,2023-07-02,Delivered
510620,11215,2023-06-14,Delivered
510621,10773,2024-07-28,Delivered
510622,11204,2023-09-29,Delivered
510623,12165,2024-01-24,Delivered
510624,11489,2023-08-26,Delivered
510625,10382,2023-09-03,Delivered
510626,12682,2024-01-01,Delivered
510627,13017,2024-05-16,Delivered
510628,11474,2024-04-12,Returned
510629,11970,2023-08-08,Delivered
510630,10829,2024-02-18,Delivered
510631,11770,2024-04-22,Delivered
510632,10804,2024-06-22,Returned
510633,10903,2024-04-12,Delivered
510634,12527,2023-08-14,Delivered
510635,12435,2024-09-05,Delivered
510636,11054,2024-01-10,Delivered
510637,11537,2024-06-19,Delivered
510638,11506,2023-08-29,Delivered
510639,10109,2024-09-12,Delivered
510640,12525,2024-01-01,Delivered
510641,12051,2023-06-26,Delivered
510642,10091,2024-01-17,Delivered
510643,11481,2023-10-28,Delivered
510644,10313,2024-03-15,Delivered
510645,10005,2024-03-23,Delivered
510646,11337,2024-08-12,Delivered
510647,12585,2023-11-23,Delivered
510648,10268,2023-08-06,Delivered
510649,10512,2024-01-08,Delivered
510650,12764,2024-08-11,Delivered
510651,12281,2024-02-09,Delivered
510652,10622,2023-10-04,Delivered
510653,10709,2024-04-17,Delivered
510654,10007,2024-05-28,Delivered
510655,11322,2024-08-16,Delivered
510656,10315,2024-02-12,Delivered
510657,10216,2024-09-02,Delivered
510658,12471,2023-11-09,Delivered
510659,10804,2023-07-31,Returned
510660,11892,2024-07-11,Delivered
510661,10070,2024-03-17,Delivered
510662,10320,2024-07-29,Delivered
510663,12036,2023-07-29,Delivered
510664,11006,2024-02-02,Cancelled
510665,10783,2024-02-05,Delivered
510666,12091,2024-01-14,Delivered
510667,12202,2024-08-09,Delivered
510668,10092,2024-08-22,Delivered
510669,10934,2024-03-02,Delivered
510670,10462,2024-03-01,Delivered
510671,12616,2023-08-10,Delivered
510672,11102,2024-03-08,Delivered
510673,11693,2024-01-19,Delivered
510674,12766,2023-11-21,Delivered
510675,10719,2024-08-12,Returned
510676,10074,2024-02-25,Delivered
510677,12814,2023-08-20,Delivered
510678,11532,2024-06-02,Returned
510679,10387,2024-09-15,Delivered
510680,11442,2024-02-13,Delivered
510681,11797,2023-07-17,Delivered
510682,12056,2024-04-26,Returned
510683,12711,2024-02-21,Delivered
510684,10386,2024-05-25,Delivered
510685,11695,2024-06-02,Delivered
510686,12067,2024-09-04,Delivered
510687,10250,2024-03-30,Delivered
510688,12261,2024-09-21,Delivered
510689,12094,2024-03-08,Delivered
510690,10874,2023-07-01,Delivered
510691,11871,2023-09-09,Delivered
510692,10661,2024-04-10,Cancelled
510693,10122,2024-04-22,Delivered
510694,12687,2024-09-28,Delivered
510695,11034,2024-06-07,Delivered
510696,10446,2024-06-18,Delivered
510697,11445,2023-08-18,Delivered
510698,10324,2023-08-06,Delivered
510699,12993,2023-10-05,Delivered
510700,12404,2024-03-07,Returned
510701,10911,2023-11-18,Delivered
510702,11805,2023-10-15,Delivered
510703,12633,2024-02-19,Returned
510704,12442,2024-08-11,Delivered
510705,10651,2024-07-31,Delivered
510706,12094,2024-08-27,Delivered
510707,12602,2024-09-27,Delivered
510708,11724,2023-06-28,Cancelled
510709,12587,2023-10-16,Delivered
510710,10374,2024-03-02,Cancelled
510711,12715,2024-02-21,Delivered
510712,11930,2024-06-01,Delivered
510713,10560,2023-12-28,Delivered
510714,10558,2024-04-12,Delivered
510715,12732,2024-04-04,Delivered
510716,11031,2023-11-08,Delivered
510717,11786,2023-12-12,Delivered
510718,13007,2024-04-06,Delivered
510719,11750,2023-09-22,Delivered
510720,12095,2023-11-12,Delivered
510721,10070,2024-08-09,Delivered
510722,11016,2023-08-09,Delivered
510723,11001,2023-09-04,Delivered
510724,12285,2023-10-04,Delivered
510725,12342,2023-10-31,Delivered
510726,10875,2023-10-05,Delivered
510727,10047,2024-02-06,Delivered
510728,12620,2023-07-12,Delivered
510729,12845,2023-07-20,Delivered
510730,10741,2023-07-15,Delivered
510731,12772,2024-03-24,Delivered
510732,10345,2024-04-03,Delivered
510733,10602,2023-06-13,Delivered
510734,11612,2024-02-01,Delivered
510735,12687,2023-12-25,Delivered
510736,11184,2023-12-26,Delivered
510737,12333,2024-04-21,Delivered
510738,10324,2023-11-30,Delivered
510739,10905,2023-07-15,Delivered
510740,12062,2024-01-28,Delivered
510741,11802,2024-02-10,Delivered
510742,10949,2024-01-17,Delivered
510743,11192,2023-07-05,Delivered
510744,11307,2023-10-22,Delivered
510745,11442,2023-12-20,Delivered
510746,12736,2024-01-27,Delivered
510747,11112,2024-04-20,Delivered
510748,11269,2024-04-10,Delivered
510749,13042,2023-07-28,Delivered
510750,12071,2023-06-10,Cancelled
510751,12155,2023-08-30,Delivered
510752,11622,2024-07-14,Delivered
510753,12880,2024-01-23,Delivered
510754,12420,2024-01-21,Delivered
510755,12201,2023-08-20,Delivered
510756,10463,2024-08-02,Delivered
510757,12567,2024-08-07,Delivered
510758,12472,2024-09-18,Delivered
510759,11965,2023-11-17,Delivered
510760,10822,2024-04-25,Delivered
510761,11071,2024-03-11,Delivered
510762,12789,2023-09-28,Delivered
510763,11622,2023-07-17,Delivered
510764,12401,2024-08-14,Delivered
510765,11091,2023-09-09,Delivered
510766,10257,2023-10-18,Returned
510767,10297,2024-07-04,Delivered
510768,10107,2023-11-01,Delivered
510769,10987,2023-06-17,Delivered
510770,10363,2023-06-22,Delivered
510771,12461,2024-09-03,Delivered
510772,11256,2023-07-21,Delivered
510773,10195,2024-02-17,Delivered
510774,10236,2024-06-21,Delivered
510775,10464,2023-07-14,Delivered
510776,12276,2023-07-24,Delivered
510777,10043,2023-09-14,Cancelled
510778,11417,2024-01-04,Delivered
510779,11162,2023-11-10,Delivered
510780,11896,2023-12-25,Delivered
510781,12095,2024-07-10,Delivered
510782,12133,2024-01-29,Delivered
510783,10667,2023-11-15,Returned
510784,11730,2023-08-13,Delivered
510785,11753,2023-10-01,Delivered
510786,11009,2024-08-13,Cancelled
510787,11450,2023-12-08,Returned
510788,11362,2024-03-07,Delivered
510789,10215,2023-10-03,Delivered
510790,11550,2024-01-21,Delivered
510791,12357,2024-05-15,Delivered
510792,12482,2023-08-08,Delivered
510793,10315,2024-06-06,Delivered
510794,10296,2024-06-29,Delivered
510795,12259,2024-08-17,Returned
510796,10657,2023-12-01,Delivered
510797,11164,2023-09-04,Cancelled
510798,13045,2024-01-31,Delivered
510799,12684,2023-11-28,Delivered
510800,12755,2024-01-06,Delivered
510801,11566,2023-08-15,Cancelled
510802,10355,2023-06-10,Delivered
510803,11489,2024-02-11,Delivered
510804,12093,2023-11-21,Delivered
510805,11771,2023-06-16,Returned
510806,10369,2024-09-17,Delivered
510807,12036,2024-08-19,Delivered
510808,11898,2024-08-07,Delivered
510809,11068,2024-01-01,Delivered
510810,11368,2024-04-24,Delivered
510811,10907,2024-03-10,Delivered
510812,12245,2023-09-09,Returned
510813,12545,2024-06-03,Delivered
510814,12662,2023-06-09,Delivered
510815,10675,2023-12-21,Delivered
510816,11630,2024-04-02,Delivered
510817,13047,2024-01-17,Delivered
510818,11934,2023-09-25,Delivered
510819,11569,2023-10-22,Cancelled
510820,10369,2024-05-03,Delivered
510821,11345,2023-09-22,Cancelled
510822,12000,2024-05-26,Delivered
510823,12322,2023-07-11,Delivered
510824,10593,2024-04-06,Delivered
510825,12526,2024-02-22,Delivered
510826,12298,2024-02-27,Delivered
510827,11656,2023-08-15,Delivered
510828,11689,2024-03-13,Delivered
510829,12026,2024-06-24,Delivered
510830,11669,2023-12-22,Delivered
510831,12880,2023-07-29,Cancelled
510832,11060,2023-09-08,Delivered
510833,10296,2023-12-08,Delivered
510834,10674,2024-05-26,Returned
510835,12713,2023-08-16,Delivered
510836,10173,2023-12-23,Delivered
510837,10662,2023-06-13,Delivered
510838,13017,2024-04-10,Delivered
510839,11783,2024-04-08,Delivered
510840,12892,2024-04-25,Cancelled
510841,10483,2023-12-14,Delivered
510842,12779,2024-01-26,Returned
510843,10019,2023-11-21,Delivered
510844,12151,2023-11-21,Delivered
510845,12806,2024-07-27,Delivered
510846,10600,2024-08-25,Delivered
510847,11383,2023-07-03,Delivered
510848,11898,2023-09-01,Delivered
510849,11884,2023-11-28,Delivered
510850,13020,2023-10-04,Delivered
510851,12069,2023-09-18,Returned
510852,12444,2023-10-10,Cancelled
510853,12039,2023-11-03,Delivered
510854,12155,2024-01-07,Cancelled
510855,10925,2023-09-15,Delivered
510856,12648,2023-08-15,Delivered
510857,12191,2024-02-21,Delivered
510858,12642,2023-08-03,Delivered
510859,10664,2023-10-01,Delivered
510860,12245,2023-11-23,Delivered
510861,10263,2024-02-23,Delivered
510862,12259,2024-06-12,Delivered
510863,11489,2024-06-28,Delivered
510864,12380,2023-10-02,Returned
510865,11409,2024-03-15,Cancelled
510866,13058,2024-02-18,Delivered
510867,12325,2024-05-29,Delivered
510868,12907,2024-08-25,Delivered
510869,11266,2023-11-19,Delivered
510870,12365,2023-11-30,Cancelled
510871,11092,2024-02-05,Delivered
510872,10667,2023-10-12,Delivered
510873,10541,2024-03-23,Delivered
510874,10904,2024-02-22,Delivered
510875,11401,2024-04-01,Delivered
510876,11036,2024-03-08,Delivered
510877,11314,2024-06-09,Delivered
510878,11605,2023-09-26,Delivered
510879,12767,2024-08-14,Returned
510880,10114,2024-01-10,Delivered
510881,10276,2024-07-31,Delivered
510882,11184,2023-08-27,Delivered
510883,12877,2023-06-05,Delivered
510884,11788,2023-06-22,Delivered
510885,12827,2024-02-14,Delivered
510886,12333,2023-06-13,Delivered
510887,11707,2023-11-20,Delivered
510888,11724,2024-06-13,Delivered
510889,10346,2023-08-30,Delivered
510890,11077,2024-06-24,Delivered
510891,10149,2024-02-12,Cancelled
510892,12873,2024-09-14,Delivered
510893,11211,2024-08-25,Delivered
510894,10165,2023-10-25,Delivered
510895,10462,2023-06-12,Delivered
510896,12510,2023-10-07,Returned
510897,12686,2024-02-29,Returned
510898,10806,2024-04-11,Delivered
510899,10296,2023-12-20,Delivered
510900,12880,2023-07-21,Delivered
510901,11150,2024-05-26,Delivered
510902,12048,2024-02-25,Delivered
510903,12366,2023-09-06,Delivered
510904,12035,2023-07-18,Delivered
510905,11439,2024-09-12,Delivered
510906,11870,2023-10-15,Delivered
510907,10935,2023-10-20,Delivered
510908,11975,2024-08-17,Delivered
510909,12359,2023-07-08,Delivered
510910,11975,2024-09-26,Delivered
510911,11792,2023-06-06,Returned
510912,11454,2024-07-19,Delivered
510913,10399,2024-09-19,Delivered
510914,10363,2024-05-15,Delivered
510915,11450,2024-07-07,Delivered
510916,12609,2023-09-21,Delivered
510917,10783,2023-10-31,Delivered
510918,12195,2024-01-26,Delivered
510919,10698,2024-04-04,Delivered
510920,10155,2024-06-07,Delivered
510921,11968,2024-08-14,Delivered
510922,12443,2023-07-27,Delivered
510923,11757,2024-03-11,Delivered
510924,12633,2024-04-14,Returned
510925,12805,2024-07-05,Delivered
510926,10949,2024-08-07,Delivered
510927,10171,2024-09-16,Returned
510928,12743,2024-08-17,Delivered
510929,12569,2024-06-03,Returned
510930,11949,2023-07-24,Delivered
510931,12297,2024-04-03,Delivered
510932,11549,2024-02-24,Cancelled
510933,12545,2024-03-10,Delivered
510934,12633,2023-06-07,Delivered
510935,11333,2024-06-03,Delivered
510936,10647,2023-08-04,Delivered
510937,11788,2024-06-04,Delivered
510938,11926,2024-02-26,Returned
510939,12406,2023-07-18,Delivered
510940,11745,2024-05-18,Delivered
510941,10939,2024-09-30,Delivered
510942,10647,2024-03-09,Delivered
510943,11878,2023-11-08,Delivered
510944,11954,2024-02-26,Cancelled
510945,10698,2024-03-04,Delivered
510946,11480,2023-09-05,Delivered
510947,12659,2024-07-12,Delivered
510948,10571,2024-09-11,Delivered
510949,13047,2024-07-25,Delivered
510950,11939,2024-01-01,Returned
510951,11478,2024-05-21,Delivered
510952,12428,2023-09-08,Delivered
510953,11160,2023-09-25,Delivered
510954,11891,2023-11-09,Delivered
510955,11703,2024-03-10,Delivered
510956,11695,2023-08-07,Delivered
510957,10203,2023-09-06,Delivered
510958,11878,2024-08-29,Delivered
510959,12469,2023-12-25,Delivered
510960,11014,2024-03-24,Delivered
510961,11691,2024-04-05,Delivered
510962,10212,2023-12-20,Delivered
510963,11996,2024-02-22,Returned
510964,10426,2024-05-29,Delivered
510965,12103,2024-01-31,Delivered
510966,11308,2023-11-14,Delivered
510967,13056,2023-10-29,Delivered
510968,11779,2024-05-03,Delivered
510969,10798,2024-07-01,Delivered
510970,11673,2024-09-09,Delivered
510971,12793,2023-06-11,Cancelled
510972,10326,2023-09-19,Delivered
510973,12918,2024-01-27,Delivered
510974,10608,2023-07-12,Delivered
510975,10138,2024-02-11,Delivered
510976,10108,2023-06-25,Returned
510977,12171,2023-08-03,Returned
510978,11578,2024-05-30,Delivered
510979,10599,2024-02-08,Returned
510980,12364,2024-01-07,Delivered
510981,12830,2024-03-25,Delivered
510982,12091,2024-02-13,Delivered
510983,12021,2024-03-22,Delivered
510984,11017,2024-07-19,Returned
510985,12404,2024-05-13,Delivered
510986,12242,2023-12-05,Cancelled
510987,10661,2023-10-26,Delivered
510988,13017,2024-07-26,Delivered
510989,12742,2023-12-28,Delivered
510990,10383,2023-08-22,Delivered
510991,12633,2024-07-12,Delivered
510992,11957,2023-09-18,Delivered
510993,10593,2024-05-02,Delivered
510994,10124,2024-06-03,Delivered
510995,10152,2023-11-07,Delivered
510996,12552,2024-07-08,Delivered
510997,10246,2024-08-07,Returned
510998,12608,2023-12-12,Cancelled
510999,12892,2024-09-29,Delivered
511000,10349,2023-11-04,Delivered
511001,12814,2023-11-28,Delivered
511002,11506,2023-07-14,Delivered
511003,10422,2023-10-13,Delivered
511004,10593,2024-01-14,Delivered
511005,11974,2023-11-29,Delivered
511006,11177,2024-02-16,Delivered
511007,12820,2024-07-15,Delivered
511008,11465,2024-03-12,Delivered
511009,11168,2024-03-04,Delivered
511010,12983,2024-02-20,Delivered
511011,10005,2023-12-11,Delivered
511012,12796,2023-08-11,Delivered
511013,10098,2023-12-05,Delivered
511014,12441,2024-09-05,Delivered
511015,12800,2023-07-03,Delivered
511016,10385,2024-04-25,Cancelled
511017,11199,2024-07-06,Cancelled
511018,12866,2023-06-21,Delivered
511019,11275,2023-06-15,Delivered
511020,10832,2024-03-04,Delivered
511021,10299,2024-03-03,Delivered
511022,10629,2024-02-27,Delivered
511023,11962,2024-06-13,Delivered
511024,12778,2024-09-17,Delivered
511025,10496,2024-09-07,Delivered
511026,12744,2024-09-01,Cancelled
511027,11290,2023-10-28,Delivered
511028,10282,2024-04-22,Returned
511029,12593,2024-07-01,Delivered
511030,12233,2023-06-27,Delivered
511031,11591,2024-01-11,Delivered
511032,11736,2024-03-09,Delivered
511033,10635,2023-12-05,Delivered
511034,11865,2023-12-08,Delivered
511035,11898,2023-11-20,Delivered
511036,11048,2024-09-03,Delivered
511037,11530,2024-07-12,Delivered
511038,10620,2024-05-11,Delivered
511039,11278,2024-01-22,Delivered
511040,12482,2024-04-01,Delivered
511041,10823,2023-07-08,Delivered
511042,10405,2024-08-21,Delivered
511043,12311,2024-03-24,Delivered
511044,10631,2024-09-01,Delivered
511045,12713,2024-08-29,Delivered
511046,11469,2023-07-13,Delivered
511047,12839,2023-08-01,Returned
511048,11946,2023-07-27,Delivered
511049,10242,2024-09-19,Delivered
511050,10845,2023-11-11,Delivered
511051,12123,2024-07-26,Delivered
511052,10322,2024-04-25,Delivered
511053,12014,2024-05-13,Delivered
511054,12497,2024-06-14,Delivered
511055,12805,2024-07-16,Delivered
511056,11315,2024-09-05,Delivered
511057,12222,2023-10-10,Delivered
511058,11352,2023-10-16,Delivered
511059,11119,2024-06-23,Delivered
511060,11047,2023-12-12,Delivered
511061,10803,2023-07-21,Delivered
511062,11224,2024-04-13,Delivered
511063,11212,2024-08-11,Returned
511064,11766,2024-06-09,Delivered
511065,12420,2024-07-18,Delivered
511066,10025,2024-03-17,Delivered
511067,12432,2024-09-16,Delivered
511068,10241,2024-06-02,Delivered
511069,11972,2024-01-05,Delivered
511070,10091,2023-08-27,Cancelled
511071,11590,2023-08-22,Delivered
511072,12918,2023-06-13,Delivered
511073,11485,2023-07-17,Delivered
511074,11922,2023-08-23,Cancelled
511075,10804,2023-10-25,Returned
511076,12481,2024-01-04,Delivered
511077,11179,2024-05-10,Delivered
511078,11194,2024-07-28,Delivered
511079,11814,2024-04-06,Delivered
511080,11549,2023-12-21,Cancelled
511081,12906,2023-11-04,Delivered
511082,10935,2023-12-27,Delivered
511083,10829,2024-02-23,Delivered
511084,12571,2024-05-02,Delivered
511085,10853,2024-02-23,Delivered
511086,12662,2023-11-10,Delivered
511087,12768,2024-03-11,Delivered
511088,11822,2023-10-01,Delivered
511089,10007,2024-01-31,Delivered
511090,10054,2023-10-04,Returned
511091,11450,2024-02-15,Delivered
511092,12472,2024-04-15,Delivered
511093,10016,2023-11-13,Delivered
511094,11490,2024-03-02,Cancelled
511095,11907,2024-05-30,Delivered
511096,10850,2023-12-31,Delivered
511097,10209,2023-12-25,Delivered
511098,11617,2024-03-24,Delivered
511099,12764,2024-08-01,Delivered
511100,11587,2023-06-21,Delivered
511101,10783,2023-12-17,Delivered
511102,10933,2024-01-04,Returned
511103,12012,2023-12-26,Cancelled
511104,12283,2023-12-23,Delivered
511105,11051,2023-10-26,Delivered
511106,12474,2023-08-01,Delivered
511107,11847,2023-09-03,Delivered
511108,11071,2024-05-23,Delivered
511109,11807,2024-02-06,Delivered
511110,11310,2023-09-03,Delivered
511111,11732,2023-07-10,Delivered
511112,11889,2023-10-16,Delivered
511113,13000,2024-07-24,Delivered
511114,10670,2024-03-31,Delivered
511115,11218,2023-11-28,Delivered
511116,10728,2023-10-22,Returned
511117,12469,2024-09-12,Delivered
511118,10375,2024-01-31,Delivered
511119,12999,2024-01-10,Delivered
511120,10972,2024-02-20,Cancelled
511121,12349,2024-08-24,Delivered
511122,10096,2024-09-12,Delivered
511123,10768,2024-08-05,Delivered
511124,12487,2023-11-24,Delivered
511125,11409,2023-10-14,Delivered
511126,11666,2024-08-28,Delivered
511127,11699,2024-01-26,Delivered
511128,10878,2023-11-15,Delivered
511129,10622,2024-04-04,Delivered
511130,12085,2024-05-08,Delivered
511131,12520,2024-05-28,Delivered
511132,12371,2023-12-06,Delivered
511133,11635,2024-01-07,Delivered
511134,11055,2023-09-26,Delivered
511135,12953,2024-09-14,Delivered
511136,10913,2024-06-17,Delivered
511137,12167,2024-09-10,Delivered
511138,10256,2023-11-03,Delivered
511139,12328,2023-10-01,Delivered
511140,12920,2023-07-14,Delivered
511141,10903,2023-10-02,Delivered
511142,11623,2023-12-24,Delivered
511143,11486,2024-08-08,Cancelled
511144,10959,2023-11-06,Delivered
511145,10189,2023-08-02,Delivered
511146,12775,2024-01-13,Delivered
511147,11822,2024-02-23,Delivered
511148,10349,2024-07-13,Cancelled
511149,12609,2023-06-18,Delivered
511150,10322,2024-05-15,Delivered
511151,10660,2023-11-04,Delivered
511152,10650,2023-09-29,Delivered
511153,11656,2024-01-07,Delivered
511154,10835,2024-07-02,Delivered
511155,12616,2024-04-11,Delivered
511156,11716,2024-03-27,Delivered
511157,10849,2024-06-22,Cancelled
511158,10008,2024-02-19,Delivered
511159,11789,2023-06-04,Delivered
511160,12830,2024-03-27,Delivered
511161,12789,2024-09-13,Delivered
511162,11079,2024-03-20,Delivered
511163,11835,2024-04-22,Cancelled
511164,11832,2023-07-22,Delivered
511165,13039,2023-09-06,Delivered
511166,12838,2024-03-16,Delivered
511167,12687,2024-02-21,Delivered
511168,11144,2024-07-14,Delivered
511169,12330,2023-09-24,Delivered
511170,12378,2023-12-27,Delivered
511171,10676,2024-07-24,Delivered
511172,12422,2024-06-05,Returned
511173,12773,2023-12-19,Delivered
511174,11909,2024-07-21,Delivered
511175,11818,2023-06-08,Delivered
511176,11206,2023-08-27,Returned
511177,12986,2023-07-30,Delivered
511178,10054,2024-09-26,Delivered
511179,11904,2023-12-30,Delivered
511180,10425,2024-01-22,Returned
511181,10699,2024-04-07,Delivered
511182,11554,2024-08-20,Delivered
511183,12641,2024-06-20,Delivered
511184,10025,2023-12-27,Delivered
511185,10782,2024-02-21,Delivered
511186,11906,2023-11-07,Delivered
511187,11306,2024-02-18,Delivered
511188,11720,2024-02-15,Delivered
511189,10130,2024-08-12,Delivered
511190,10079,2024-08-12,Delivered
511191,12568,2023-06-01,Delivered
511192,11958,2023-11-26,Cancelled
511193,10696,2024-08-19,Delivered
511194,12255,2024-03-29,Delivered
511195,12311,2023-10-02,Delivered
511196,12051,2024-09-16,Returned
511197,10730,2024-01-22,Delivered
511198,10522,2023-07-29,Delivered
511199,10188,2023-10-15,Delivered
511200,12283,2024-01-29,Delivered
511201,10350,2024-05-03,Delivered
511202,10416,2023-10-30,Returned
511203,11091,2023-12-14,Delivered
511204,12714,2023-11-01,Delivered
511205,10049,2024-07-23,Delivered
511206,12654,2023-12-08,Delivered
511207,10127,2023-12-21,Delivered
511208,12878,2024-07-06,Delivered
511209,11605,2024-08-24,Delivered
511210,11034,2023-12-15,Delivered
511211,11474,2024-08-12,Delivered
511212,12946,2023-11-05,Delivered
511213,11270,2023-07-17,Delivered
511214,12760,2023-08-25,Delivered
511215,11676,2023-08-21,Delivered
511216,10102,2024-08-27,Delivered
511217,12800,2023-10-14,Delivered
511218,10965,2024-01-31,Delivered
511219,12472,2024-02-20,Delivered
511220,11979,2024-07-24,Delivered
511221,12364,2023-10-06,Delivered
511222,12686,2023-12-27,Delivered
511223,10930,2024-04-06,Delivered
511224,11763,2024-04-30,Delivered
511225,11712,2024-08-22,Delivered
511226,10714,2024-03-07,Returned
511227,11559,2024-01-14,Delivered
511228,12830,2023-12-19,Cancelled
511229,10800,2024-08-13,Delivered
511230,10458,2024-08-07,Delivered
511231,11375,2024-07-18,Returned
511232,12722,2023-12-01,Delivered
511233,12232,2024-07-02,Delivered
511234,11651,2023-12-11,Delivered
511235,11955,2023-10-17,Delivered
511236,10344,2023-10-13,Delivered
511237,10907,2024-04-18,Delivered
511238,10665,2023-11-12,Delivered
511239,10447,2023-10-06,Delivered
511240,11164,2023-07-16,Delivered
511241,11513,2024-08-18,Delivered
511242,12163,2023-11-17,Returned
511243,10297,2024-01-29,Delivered
511244,11806,2023-10-25,Delivered
511245,12094,2023-10-20,Delivered
511246,10409,2024-08-13,Delivered
511247,10925,2024-06-04,Delivered
511248,11198,2023-09-19,Delivered
511249,11623,2023-09-29,Returned
511250,11333,2024-01-19,Delivered
511251,11520,2024-02-01,Delivered
511252,12311,2024-08-01,Delivered
511253,10219,2023-06-01,Delivered
511254,10840,2024-07-12,Delivered
511255,10432,2024-08-03,Delivered
511256,12285,2024-09-24,Delivered
511257,12851,2024-02-05,Delivered
511258,12069,2023-07-27,Cancelled
511259,12801,2024-05-31,Cancelled
511260,10939,2024-02-28,Delivered
511261,10124,2024-09-14,Delivered
511262,12850,2024-06-29,Delivered
511263,11074,2023-08-26,Delivered
511264,10640,2024-03-08,Delivered
511265,12549,2024-09-17,Delivered
511266,12918,2024-06-18,Delivered
511267,12433,2024-08-12,Delivered
511268,11489,2023-12-03,Delivered
511269,10679,2023-09-29,Delivered
511270,11467,2024-06-13,Delivered
511271,12713,2023-09-03,Delivered
511272,11720,2023-09-15,Delivered
511273,10114,2023-07-01,Delivered
511274,11201,2024-06-25,Delivered
511275,10919,2024-06-28,Delivered
511276,11858,2023-08-09,Delivered
511277,11689,2023-06-09,Delivered
511278,11583,2024-05-20,Delivered
511279,12486,2023-10-13,Delivered
511280,12507,2024-02-25,Delivered
511281,11710,2024-04-11,Delivered
511282,10089,2024-05-31,Delivered
511283,10178,2023-12-25,Delivered
511284,11060,2024-01-07,Delivered
511285,12918,2024-01-05,Delivered
511286,12660,2024-07-27,Delivered
511287,10758,2023-11-07,Delivered
511288,11171,2024-09-05,Delivered
511289,11175,2024-03-03,Delivered
511290,11826,2024-02-15,Delivered
511291,11899,2024-01-22,Delivered
511292,12699,2023-12-27,Delivered
511293,12655,2024-04-25,Returned
511294,12803,2024-01-08,Delivered
511295,10336,2024-04-01,Delivered
511296,11162,2023-07-10,Delivered
511297,11060,2023-11-23,Delivered
511298,12087,2024-01-04,Delivered
511299,10959,2024-02-07,Delivered
511300,12534,2023-09-27,Delivered
511301,12787,2023-07-19,Cancelled
511302,12829,2024-06-18,Returned
511303,11853,2024-01-29,Delivered
511304,10822,2024-01-20,Delivered
511305,12561,2023-09-17,Delivered
511306,10644,2024-09-12,Delivered
511307,11675,2024-04-09,Returned
511308,11686,2024-03-16,Delivered
511309,10891,2023-07-31,Delivered
511310,11401,2023-12-19,Delivered
511311,12036,2024-04-02,Delivered
511312,10330,2023-11-03,Delivered
511313,12486,2023-08-18,Delivered
511314,12694,2023-09-04,Delivered
511315,11450,2024-05-19,Delivered
511316,11002,2024-08-28,Delivered
